340,406	45,29775
340,786	45,29775
341,167	45,29775
341,547	114,47578
341,927	-15,57013
342,307	-43,2026
342,688	23,17365
343,068	-51,57211
343,448	114,50592
343,828	50,85975
344,208	92,34632
344,588	20,39538
344,968	-34,88116
345,348	-56,97214
345,728	-29,37083
346,108	-40,38362
346,487	34,15023
346,867	-9,99943
347,247	6,55101
347,627	-62,3437
348,006	-12,73966
348,386	28,55964
348,765	-76,07196
349,145	42,33319
349,524	-23,74543
349,904	-26,48686
350,283	23,04344
350,663	58,77441
351,042	116,44873
351,421	-4,46996
351,801	-31,92966
352,18	14,76963
352,559	-62,10281
352,938	31,22295
353,317	127,39507
353,696	97,10001
354,075	152,04448
354,454	-45,64526
354,833	44,99933
355,212	-53,93883
355,591	33,96522
355,97	61,44024
356,348	33,98614
356,727	75,16412
357,106	17,49544
357,485	-40,18921
357,863	127,20571
358,242	141,0688
358,62	-9,95196
358,999	86,09401
359,377	42,16789
359,756	108,07399
360,134	1,03031
360,512	-20,93451
360,891	17,49992
361,269	1,0293
361,647	12,00606
362,025	86,07638
362,403	69,70848
362,781	209,64579
363,16	23,00663
363,538	23,01966
363,916	-15,44269
364,293	53,23389
364,671	-34,6861
365,049	110,82157
365,427	-23,70621
365,805	-31,9428
366,183	72,40167
366,56	-20,93773
366,938	12,02458
367,316	-26,43774
367,693	69,74796
368,071	61,44339
368,448	12,01469
368,826	-42,914
369,203	44,97157
369,58	53,25857
369,958	31,26793
370,335	6,52326
370,712	-9,96322
371,089	151,99768
371,467	66,94242
371,844	100,01192
372,221	97,12492
372,598	6,52662
372,975	22,99482
373,352	179,65878
373,729	-62,11875
374,106	1,03025
374,483	3,77828
374,859	143,94415
375,236	-23,68184
375,613	-73,12736
375,99	6,52561
376,366	-34,6665
376,743	14,77267
377,119	28,52425
377,496	-84,18726
377,872	-64,90934
378,249	176,76063
378,625	102,67938
379,002	12,00914
379,378	-40,14792
379,754	36,72967
380,131	-12,7081
380,507	80,72609
380,883	58,70486
381,259	42,21979
381,635	-67,61338
382,011	23,00545
382,387	-84,11364
382,763	91,61965
383,139	17,51341
383,515	-31,91982
383,891	-73,11609
384,267	53,2723
384,642	113,62177
385,018	14,75295
385,394	47,73141
385,77	64,19441
386,145	39,51137
386,521	53,20653
386,896	3,77459
387,272	36,73156
387,647	-31,90672
388,023	91,61025
388,398	1,03015
388,773	36,71459
389,148	80,71362
389,524	25,73584
389,899	108,12947
390,274	116,47273
390,649	-78,69337
391,024	-45,65229
391,399	3,77208
391,774	-9,95554
392,149	25,76629
392,524	-42,90078
392,899	-59,37164
393,274	14,75673
393,649	140,96755
394,023	-1,71705
394,398	-53,87509
394,773	-1,71581
395,147	-23,67941
395,522	39,47885
395,897	28,51543
396,271	25,73057
396,646	33,99138
397,02	6,51591
397,394	69,70131
397,769	121,77585
398,143	42,17652
398,517	17,50442
398,892	-12,70026
399,266	69,67625
399,64	44,96233
400,014	33,95652
400,388	97,18483
400,762	17,49992
401,136	-18,18946
401,51	-62,12512
401,884	39,4748
402,258	-86,7778
402,632	-42,88538
403,005	-40,1438
403,379	36,70706
403,753	58,6928
404,126	34,00013
404,5	64,19441
404,874	75,12942
405,247	-56,60145
405,621	47,702
405,994	-84,13959
406,367	105,34276
406,741	138,26261
407,114	12,00053
407,487	42,23064
407,861	36,72213
408,234	12,00667
408,607	53,17106
408,98	86,13375
409,353	28,48027
409,726	9,26776
410,099	-34,67184
410,472	-37,3903
410,845	61,4497
411,218	94,406
411,591	83,39059
411,964	-103,31044
412,336	44,93006
412,709	9,27014
413,082	-100,56207
413,454	44,96002
413,827	20,23308
414,199	42,21329
414,572	94,45456
414,944	83,39487
415,317	55,9168
415,689	66,9493
416,062	22,97949
416,434	113,69775
416,806	25,73981
417,178	-23,67698
417,55	-100,52596
417,923	-7,20604
418,295	-40,1541
418,667	124,65121
419,039	-4,45985
419,411	61,42132
419,783	69,67267
420,155	-62,10918
420,526	25,74774
420,898	55,9685
421,27	-4,45894
421,642	42,23281
422,013	14,78182
422,385	14,75143
422,757	-67,60991
423,128	50,48244
423,5	50,44097
423,871	58,68075
424,243	91,60555
424,614	-64,90266
424,985	17,50082
425,357	132,73925
425,728	42,22629
426,099	58,71693
426,47	53,14656
426,841	-12,68789
427,212	61,52251
427,583	-64,87932
427,955	69,62267
428,325	39,44848
428,696	33,97742
429,067	12,00667
429,438	50,40996
429,809	53,18469
430,18	127,16669
430,55	33,97044
430,921	47,6751
431,292	-9,94788
431,662	55,92541
432,033	31,21655
432,403	33,97393
432,774	-12,6957
433,144	110,73647
433,515	105,26722
433,885	94,30438
434,255	-42,90739
434,626	39,4951
434,996	14,75522
435,366	33,95304
435,736	50,39706
436,106	-23,67819
436,476	14,7537
436,846	-40,12324
437,216	110,86139
437,586	14,74917
437,956	6,51791
438,326	36,71836
438,696	168,38933
439,066	9,26871
439,435	64,21091
439,805	58,67172
440,175	-12,6944
440,544	3,7742
440,914	28,47589
441,283	77,86789
441,653	80,68457
442,022	88,75856
442,392	91,61025
442,761	-1,71449
443,13	6,51691
443,499	64,1286
443,869	-7,20456
444,238	75,12942
444,607	66,91836
444,976	6,51991
445,345	-59,34424
445,714	36,72024
446,083	105,29417
446,452	105,38061
446,821	25,74509
447,19	72,32756
447,559	-45,63355
447,927	3,77556
448,296	36,69202
448,665	20,25905
449,033	-4,46374
449,402	-26,42824
449,771	47,71915
450,139	102,61609
450,508	44,96002
450,876	9,25968
451,244	31,1926
451,613	-1,71502
451,981	-23,65516
452,349	88,79486
452,717	55,90535
453,086	-59,35337
453,454	55,9168
453,822	66,85667
454,19	3,77343
454,558	53,16561
454,926	80,60181
455,294	75,12557
455,662	-26,39981
456,029	-40,16441
456,397	22,97126
456,765	58,65668
457,133	-20,91093
457,5	-9,94839
457,868	42,18948
458,236	121,70729
458,603	-12,6944
458,971	130,03859
459,338	20,24138
459,705	1,02851
